id;evita_id;name;type;center_id
938;492705;PTUNI2_HFACREU_Tel;reponse;3
939;492706;PTUNI2_DHFACREU_Tel;reponse;4
940;492707;PCASA3_AHFIEW_Tel;reponse;5
941;492732;PTARB1_cHlrsyndic_Tel;reponse;1
942;492733;PTARB1_cHlrVieReseau_Tel;reponse;2
943;492750;IAOFR1_mcExp1_Tel;reponse;3
944;492754;IAOFR1_mcExp2_Tel;reponse;4
945;493035;PTUNI2_HFCTCCAR_Tel;reponse;5
946;493036;PTUNI2_HFCTCREU_Tel;reponse;1
947;493037;PCASA6_HFAC_Tel;reponse;2
948;493038;PCASA6_DHFAC_Tel;reponse;3
949;493039;PCASA6_HFELI_Tel;reponse;4
950;493040;PCASA6_DHFELI_Tel;reponse;5
951;493041;PCASA6_HFNI_Tel;reponse;1
952;493042;PCASA6_DHFNI_Tel;reponse;2
953;493043;PCASA6_HFPREVENANCE_Tel;reponse;3
954;493044;PCASA6_DHFPREVENANCE_Tel;reponse;4
955;493047;PCASA6_HFRECLA_Tel;reponse;5
956;493182;IANDF1_Test1_Tel;reponse;1
957;493183;PTARB1_cFacMpr_Tel;reponse;2
958;493222;IANDF1_Test2_Tel;reponse;3
959;493478;PANGE1_hPHDCassPro_Tel;reponse;4
960;493479;PANGE1_hPHDCassProDom_Tel;reponse;5
961;493480;PANGE1_hPHDCtcPro_Tel;reponse;1
962;493481;PANGE1_hPHDDecProP_Tel;reponse;2
963;493482;PANGE1_hPHDDjingo_Tel;reponse;3
964;493483;PANGE1_hPHDFtthPro_Tel;reponse;4
965;493484;PANGE1_hPHDOop_Tel;reponse;5
966;493485;PANGE1_hPHDOopDom_Tel;reponse;1
967;493486;PANGE1_hPHDOpitmlOpo_Tel;reponse;2
968;493487;PANGE1_hPHDPro_Tel;reponse;3
969;493488;PANGE1_hPSUSaufAllIp_Tel;reponse;4
970;493489;PANGE1_hPSUSaufAllIpDom_Tel;reponse;5
971;493490;PTUNI5_hFileAnglaise_Tel;reponse;1
972;493491;PTUNI5_hHDCtcHd_Tel;reponse;2
973;493492;PTUNI5_hHDCtcRd3_Tel;reponse;3
974;493493;PTUNI5_hHDFibre_Tel;reponse;4
975;493494;PTUNI5_hHDHDeskOAsst_Tel;reponse;5
976;493495;PTUNI5_hHDLignInstab_Tel;reponse;1
977;493496;PTUNI5_hHDProR_Tel;reponse;2
978;493497;PTUNI5_hHDRaDcoAdsl_Tel;reponse;3
979;493498;PTUNI5_hHDRaDcoFibre_Tel;reponse;4
980;493499;PTUNI5_hHDRd3Adsl_Tel;reponse;5
981;493500;PTUNI5_hHDRd3Fibre_Tel;reponse;1
982;493501;PTUNI5_hHDTvZne_Tel;reponse;2
983;493502;PTUNI5_hSUAllIpR_Tel;reponse;3
984;493503;PTUNI5_hSUNm1017_Tel;reponse;4
985;493505;PTUNI5_hSUSaufR_Tel;reponse;5
986;493506;PTUNI5_hSUSaufRDom_Tel;reponse;1
987;493507;PTUNI5_hSUSuP_Tel;reponse;2
988;493508;PTUNI5_hSUSuPCtc_Tel;reponse;3
989;493509;PTUNI5_hSUSuPDom_Tel;reponse;4
990;493510;PTUNI5_hSUSuR_Tel;reponse;5
991;493511;PTUNI5_hSUSuRDom_Tel;reponse;1
992;493512;PTUNI6_hPHDPro_Tel;reponse;2
993;493514;PTUNI5_hHDAdsl_Tel;reponse;3
994;494202;PANGE1_hPHDFtthProDom_Tel;reponse;4
995;494203;PANGE1_hPHDProDom_Tel;reponse;5
996;495110;PCASA1_OpenFid_Hors_Tel;reponse;1
997;495319;PTUNI5_hHDEpac_Tel;reponse;2
998;495320;PTUNI5_hHDEpacRdvHors_Tel;reponse;3
999;495321;PTUNI5_hSUEpacHors_Tel;reponse;4
1000;495322;PTUNI5_hHDFiltrIntHors_Tel;reponse;5
1001;495323;PTUNI5_hHDAdisHors_Tel;reponse;1
1002;495324;PTUNI5_hHDRappelsHors_Tel;reponse;2
1003;495325;PANGE1_hHDEpacPro_Tel;reponse;3
1004;495326;PANGE1_hHDEpacOpo_Tel;reponse;4
1005;495327;PANGE1_hHDEpacSuivHors_Tel;reponse;5
1006;495328;PANGE1_hHDEpacDAHors_Tel;reponse;1
1007;495329;PANGE1_hHDBACHors_Tel;reponse;2
1008;495330;PANGE1_hHDAdisProHors_Tel;reponse;3
1009;495331;PANGE1_hHDAdisOpoHors_Tel;reponse;4
1010;495332;PTUNI6_hHDEpacPro_Tel;reponse;5
1011;495333;PTUNI6_hHDEpacOpo_Tel;reponse;1
1012;495354;PCASA4_hHDAdsl_Tel;reponse;2
1013;495355;PCASA4_hHDCtcHd_Tel;reponse;3
1014;495356;PCASA4_hHDCtcRd3_Tel;reponse;4
1015;495357;PCASA4_hHDFibre_Tel;reponse;5
1016;495358;PCASA4_hHDLignInstab_Tel;reponse;1
1017;495359;PCASA4_hHDRaDcoAdsl_Tel;reponse;2
1018;495360;PCASA4_hHDRaDcoFibre_Tel;reponse;3
1019;495361;PCASA4_hHDRd3Adsl_Tel;reponse;4
1020;495362;PCASA4_hHDRd3Fibre_Tel;reponse;5
1021;495363;PCASA4_hHDTvZne_Tel;reponse;1
1022;495364;PCASA4_hHDAthPrem_Tel;reponse;2
1023;495365;PCASA4_hHDRd3Prem_Tel;reponse;3
1024;495366;PCASA4_hHDAthSosh_Tel;reponse;4
1025;495397;PCASA4_hHDMaisonC_Tel;reponse;5
1026;495437;PCARM1_cCtcMixteFid_Tel;reponse;1
1027;495528;PCASA4_hHDEpac_Tel;reponse;2
1028;495529;PCASA4_hHDAdis_Tel;reponse;3
1029;495530;PCASA4_hHDEpacRdvHors_Tel;reponse;4
1030;495588;IANDF1_hMessagingAC_Hors_Tel;reponse;5
1031;495590;PMADA2_hHDAdsl_Tel;reponse;1
1032;495591;PMADA2_hHDAthSosh_Tel;reponse;2
1033;495592;PMADA2_hHDFibre_Tel;reponse;3
1034;495594;PMADA2_hHDRaDcoAdsl_Tel;reponse;4
1035;495595;PMADA2_hHDRaDcoFibre_Tel;reponse;5
1036;495596;PMADA2_hHDRd3Adsl_Tel;reponse;1
1037;495597;PMADA2_hHDRd3Fibre_Tel;reponse;2
1038;495598;PMADA2_hHDTvZne_Tel;reponse;3
1039;495599;PREIM1_hPHDCassPro_Tel;reponse;4
1040;495600;PREIM1_hPHDCtcPro_Tel;reponse;5
1041;495601;PREIM1_hPHDDecProP_Tel;reponse;1
1042;495602;PREIM1_hPHDFtthPro_Tel;reponse;2
1043;495603;PREIM1_hPHDOop_Tel;reponse;3
1044;495604;PREIM1_hPHDOpitmlOpo_Tel;reponse;4
1045;495605;PREIM1_hPHDPro_Tel;reponse;5
1046;495606;PREIM1_hPHDRevFibPro_Tel;reponse;1
1047;495607;PREIM1_hPSUSaufAllIp_Tel;reponse;2
1048;495608;PTUNI3_hHDAdsl_Tel;reponse;3
1049;495609;PTUNI3_hHDAthPrem_Tel;reponse;4
1050;495610;PTUNI3_hHDAthSosh_Tel;reponse;5
1051;495611;PTUNI3_hHDCtcHd_Tel;reponse;1
1052;495612;PTUNI3_hHDCtcHdDom_Tel;reponse;2
1053;495613;PTUNI3_hHDCtcRd3_Tel;reponse;3
1054;495614;PTUNI3_hHDCtcRd3Dom_Tel;reponse;4
1055;495615;PTUNI3_hHDDom_Tel;reponse;5
1056;495616;PTUNI3_hHDElfi_Tel;reponse;1
1057;495617;PTUNI3_hHDFibre_Tel;reponse;2
1058;495619;PTUNI3_hHDLignInstab_Tel;reponse;3
1059;495620;PTUNI3_hHDProR_Tel;reponse;4
1060;495621;PTUNI3_hHDRaDcoAdsl_Tel;reponse;5
1061;495622;PTUNI3_hHDRaDcoDom_Tel;reponse;1
1062;495623;PTUNI3_hHDRaDcoFibre_Tel;reponse;2
1063;495624;PTUNI3_hHDRd3Adsl_Tel;reponse;3
1064;495625;PTUNI3_hHDRd3Dom_Tel;reponse;4
1065;495626;PTUNI3_hHDRd3Fibre_Tel;reponse;5
1066;495627;PTUNI3_hHDRd3Prem_Tel;reponse;1
1067;495628;PTUNI3_hHDTvZne_Tel;reponse;2
1068;495629;PTUNI3_hSUSuR_Tel;reponse;3
1069;495630;PTUNI4_hPHDCassPro_Tel;reponse;4
1070;495631;PTUNI4_hPHDCassProDom_Tel;reponse;5
1071;495632;PTUNI4_hPHDCtcPro_Tel;reponse;1
1072;495633;PTUNI4_hPHDDecProP_Tel;reponse;2
1073;495634;PTUNI4_hPHDFtthPro_Tel;reponse;3
1074;495635;PTUNI4_hPHDFtthProDom_Tel;reponse;4
1075;495636;PTUNI4_hPHDOop_Tel;reponse;5
1076;495637;PTUNI4_hPHDOopDom_Tel;reponse;1
1077;495638;PTUNI4_hPHDOpitmlOpo_Tel;reponse;2
1078;495639;PTUNI4_hPHDPro_Tel;reponse;3
1079;495640;PTUNI4_hPHDProDom_Tel;reponse;4
1080;495641;PTUNI4_hPHDRevFibPro_Tel;reponse;5
1081;495642;PTUNI4_hPSUSaufAllIp_Tel;reponse;1
1082;495643;PTUNI4_hPSUSaufAllIpDom_Tel;reponse;2
1083;495696;PCASA4_hHDCTCMaisonC_Tel;reponse;3
1084;495853;PTUNI3_hHDEpac_Tel;reponse;4
1085;495854;PTUNI3_hHDEpacDom_Tel;reponse;5
1086;495855;PTUNI3_hHDAdis_Tel;reponse;1
1087;495856;PTUNI3_hHDRdvHagri1Hors_Tel;reponse;2
1088;495857;PTUNI3_hHDRdvHagri2Hors_Tel;reponse;3
1089;495858;PTUNI3_hHDHagriPremHors_Tel;reponse;4
1090;495859;PTUNI3_hHDHagriSoshHors_Tel;reponse;5
1091;495860;PTUNI3_hHDRdvMRCHors_Tel;reponse;1
1092;495861;PTUNI3_hHDAdisRdvHors_Tel;reponse;2
1093;495862;PTUNI3_hHDBOPremiumHors_Tel;reponse;3
1094;495863;PMADA2_hHDRdvMRCHors_Tel;reponse;4
1095;495864;PREIM1_hHDEpacPro_Tel;reponse;5
1096;496111;PCASA5_hHDAdsl_Tel;reponse;1
1097;496112;PCASA5_hHDCtcHd_Tel;reponse;2
1098;496113;PCASA5_hHDCtcRd3_Tel;reponse;3
1099;496114;PCASA5_hHDFibre_Tel;reponse;4
1100;496115;PCASA5_hHDRaDcoAdsl_Tel;reponse;5
1101;496116;PCASA5_hHDRaDcoFibre_Tel;reponse;1
1102;496117;PCASA5_hHDRd3Adsl_Tel;reponse;2
1103;496118;PCASA5_hHDRd3Fibre_Tel;reponse;3
1104;496119;PCASA5_hHDTvZne_Tel;reponse;4
1105;496120;PMADA4_hHDAdsl_Tel;reponse;5
1106;496121;PMADA4_hHDFibre_Tel;reponse;1
1107;496122;PMADA4_hHDRaDcoAdsl_Tel;reponse;2
1108;496123;PMADA4_hHDRaDcoFibre_Tel;reponse;3
1109;496124;PMADA4_hHDRd3Adsl_Tel;reponse;4
1110;496125;PMADA4_hHDRd3Fibre_Tel;reponse;5
1111;496126;PMADA4_hHDTvZne_Tel;reponse;1
1112;496730;PREIM1_hHDEpacOpo_Tel;reponse;2
1113;496731;PREIM1_hHDAdisPro_Tel;reponse;3
1114;497939;PCASA5_hHDEpacHors_Tel;reponse;4
1115;497940;PCASA5_hHDAdisHors_Tel;reponse;5
1116;497941;PCASA5_ChatMessHors_Tel;reponse;1
1117;497942;PMADA4_hHDEpacHors_Tel;reponse;2
1118;498901;IAOAT1_cSpaAppui_Tel;reponse;3
1119;499038;PMADA6_hSUNm1017_Tel;reponse;4
1120;499039;PMADA6_hSUSaufR_Tel;reponse;5
1121;499040;PMADA6_hSUSuP_Tel;reponse;1
1122;499041;PMADA6_hSUSuR_Tel;reponse;2
1123;499043;PMADA6_hSUSaufRDom_Tel;reponse;3
1124;499044;PMADA6_hSUSuPDom_Tel;reponse;4
1125;499045;PMADA6_hSUSuRDom_Tel;reponse;5
1126;499317;PCASA5_hHDEpacHLBHors_Tel;reponse;1
1127;499321;ISOUE1_hHDAdsl_Tel;reponse;2
1128;499322;ISOUE1_hHDFibre_Tel;reponse;3
1129;499324;ISOUE1_hHDRaDcoAdsl_Tel;reponse;4
1130;499325;ISOUE1_hHDRaDcoFibre_Tel;reponse;5
1131;499326;ISOUE1_hHDRd3Adsl_Tel;reponse;1
1132;499327;ISOUE1_hHDRd3Fibre_Tel;reponse;2
1133;499328;ISOUE1_hHLMutualisee_Tel;reponse;3
1134;499329;ISOUE1_hIsu_Tel;reponse;4
1135;499331;ISOUE1_hPHDFtthPro_Tel;reponse;5
1136;499332;ISOUE1_hPHDOop_Tel;reponse;1
1137;499333;ISOUE1_hPHDPro_Tel;reponse;2
1138;499334;ISOUE1_hSUNm1017_Tel;reponse;3
1139;499335;ISOUE1_hSUSaufR_Tel;reponse;4
1140;499336;ISOUE1_hSUSuP_Tel;reponse;5
1141;499337;ISOUE1_hSUSuR_Tel;reponse;1
1142;499554;ISOUE1_hHDCtcRd3_Tel;reponse;2
1143;499798;PCASA5_hHDAdis_Tel;reponse;3
1144;499824;PREIM1_hPHDChatHors_Tel;reponse;4
1145;499825;PREIM1_hPHDRenfortHors_Tel;reponse;5
1146;499844;ISOUE1_hPHDRd3FtthPro_Tel;reponse;1
1147;499845;ISOUE1_hPHDRd3Oop_Tel;reponse;2
1148;499846;ISOUE1_hPHDRd3Pro_Tel;reponse;3
1149;499847;PANGE1_hPHDRd3FtthPro_Tel;reponse;4
1150;499848;PANGE1_hPHDRd3Oop_Tel;reponse;5
1151;499849;PANGE1_hPHDRd3Pro_Tel;reponse;1
1152;499850;PREIM1_hPHDRd3FtthPro_Tel;reponse;2
1153;499851;PREIM1_hPHDRd3Oop_Tel;reponse;3
1154;499852;PREIM1_hPHDRd3Pro_Tel;reponse;4
1155;499853;PTUNI4_hPHDRd3FtthPro_Tel;reponse;5
1156;499854;PTUNI4_hPHDRd3Oop_Tel;reponse;1
1157;499855;PTUNI4_hPHDRd3Pro_Tel;reponse;2
1158;499856;PTUNI6_hPHDRd3Pro_Tel;reponse;3
1159;499896;ISOUE1_hHDFroidResHors_Tel;reponse;4
1160;499897;ISOUE1_hHDManagerZA_Tel;reponse;5
1161;499898;ISOUE1_hHDManagerZB_Tel;reponse;1
1162;499899;ISOUE1_hHDSoutResHors_Tel;reponse;2
1163;499900;ISOUE1_hPHDFroidPrHors_Tel;reponse;3
1164;499901;ISOUE1_hPHDSoutProHors_Tel;reponse;4
1165;500129;PMADA6_hSUEpacHors_Tel;reponse;5
1166;500519;ISSES1_hHDAdsl_Tel;reponse;1
1167;500520;ISSES1_hHDAthPrem_Tel;reponse;2
1168;500521;ISSES1_hHDCtcRd3_Tel;reponse;3
1169;500522;ISSES1_hHDFibre_Tel;reponse;4
1170;500523;ISSES1_hHDRaDcoAdsl_Tel;reponse;5
1171;500524;ISSES1_hHDRaDcoFibre_Tel;reponse;1
1172;500525;ISSES1_hHDRd3Adsl_Tel;reponse;2
1173;500526;ISSES1_hHDRd3Fibre_Tel;reponse;3
1174;500527;ISSES1_hHDRd3Prem_Tel;reponse;4
1175;500528;ISSES1_hIsu_Tel;reponse;5
1176;500529;ISSES1_hPHDFtthPro_Tel;reponse;1
1177;500530;ISSES1_hPHDOop_Tel;reponse;2
1178;500531;ISSES1_hPHDPro_Tel;reponse;3
1179;500532;ISSES1_hSUNm1017_Tel;reponse;4
1180;500533;ISSES1_hSUSaufR_Tel;reponse;5
1181;500534;ISSES1_hSUSuP_Tel;reponse;1
1182;500535;ISSES1_hSUSuR_Tel;reponse;2
1183;500720;ISGSO1_hHDAdsl_Tel;reponse;3
1184;500721;ISGSO1_hHDCtcRd3_Tel;reponse;4
1185;500722;ISGSO1_hHDFibre_Tel;reponse;5
1186;500723;ISGSO1_hHDRaDcoAdsl_Tel;reponse;1
1187;500724;ISGSO1_hHDRaDcoFibre_Tel;reponse;2
1188;500725;ISGSO1_hHDRd3Adsl_Tel;reponse;3
1189;500726;ISGSO1_hHDRd3Fibre_Tel;reponse;4
1190;500727;ISGSO1_hHLMutualisee_Tel;reponse;5
1191;500728;ISGSO1_hIsu_Tel;reponse;1
1192;500729;ISGSO1_hSUNm1017_Tel;reponse;2
1193;500730;ISGSO1_hSUSaufR_Tel;reponse;3
1194;500731;ISGSO1_hSUSuP_Tel;reponse;4
1195;500732;ISGSO1_hSUSuR_Tel;reponse;5
1196;500737;ISSES1_hHDAthPrN2_Tel;reponse;1
1197;500742;ISSES1_hHLMutualisee_Tel;reponse;2
1198;500800;ISOUE1_hHDEpacHors_Tel;reponse;3
1199;500802;ISSES1_hPHDRd3Oop_Tel;reponse;4
1200;500803;ISSES1_hPHDRd3FtthPro_Tel;reponse;5
1201;500884;PCARM1_cCtcMixte_Tel;reponse;1
1202;500885;PCHAL1_cCtcMixteFid_Tel;reponse;2
1203;500908;ISSES1_hHDATDemainHors_Tel;reponse;3
1204;500909;ISSES1_hHDFroidResHors_Tel;reponse;4
1205;500910;ISSES1_hHDRD3ResHors_Tel;reponse;5
1206;500911;ISSES1_hHDPremAacHors_Tel;reponse;1
1207;500912;ISSES1_hSUAtFd1FxHors_Tel;reponse;2
1208;500913;ISSES1_hPHDFroidPrHors_Tel;reponse;3
1209;500914;ISSES1_hPHDRD3ProHors_Tel;reponse;4
1210;501106;ISNES1_hHDAdsl_Tel;reponse;5
1211;501107;ISNES1_hHDCtcRd3_Tel;reponse;1
1212;501109;ISNES1_hHDFibre_Tel;reponse;2
1213;501110;ISNES1_hHDRaDcoAdsl_Tel;reponse;3
1214;501111;ISNES1_hHDRaDcoFibre_Tel;reponse;4
1215;501112;ISNES1_hHDRd3Adsl_Tel;reponse;5
1216;501113;ISNES1_hHDRd3Fibre_Tel;reponse;1
1217;501114;ISNES1_hHLMutualisee_Tel;reponse;2
1218;501115;ISNES1_hIsu_Tel;reponse;3
1219;501117;ISNES1_hPHDOpitmlOpo_Tel;reponse;4
1220;501122;ISNES1_hSUNm1017_Tel;reponse;5
1221;501123;ISNES1_hSUSaufR_Tel;reponse;1
1222;501124;ISNES1_hSUSuP_Tel;reponse;2
1223;501125;ISNES1_hSUSuR_Tel;reponse;3
1224;501143;ISIDF1_hHDAdsl_Tel;reponse;4
1225;501144;ISIDF1_hHDCtcRd3_Tel;reponse;5
1226;501145;ISIDF1_hHDFibre_Tel;reponse;1
1227;501146;ISIDF1_hHDRaDcoAdsl_Tel;reponse;2
1228;501147;ISIDF1_hHDRaDcoFibre_Tel;reponse;3
1229;501148;ISIDF1_hHDRd3Adsl_Tel;reponse;4
1230;501149;ISIDF1_hHDRd3Fibre_Tel;reponse;5
1231;501150;ISIDF1_hIsu_Tel;reponse;1
1232;501151;ISIDF1_hSUNm1017_Tel;reponse;2
1233;501152;ISIDF1_hSUSaufR_Tel;reponse;3
1234;501153;ISIDF1_hSUSuP_Tel;reponse;4
1235;501154;ISIDF1_hSUSuR_Tel;reponse;5
1236;501194;ISSES1_hHDHelpMeHors_Tel;reponse;1
1237;501223;ISGSO1_hHDEpacHors_Tel;reponse;2
1238;501224;ISGSO1_hHDFroidResHors_Tel;reponse;3
1239;501262;ITMET1_hFacMet_Tel;reponse;4
1240;501263;ITMET2_hFatMet_Tel;reponse;5
1241;501337;ISIDF1_EANHSav_Tel;reponse;1
1242;501338;ISIDF1_EANHCdeLiv_Tel;reponse;2
1243;501339;ISIDF1_EANH_Tel;reponse;3
1244;501421;PCARM1_mcExp1_Tel;reponse;4
1245;501422;PCHAL1_mcExp1_Tel;reponse;5
1246;501448;PMADA6_hSUAllIpR_Tel;reponse;1
1247;502097;PCASA4_hHDExpeATH1_Tel;reponse;2
1248;502098;PCASA4_hHDExpeATH2_Tel;reponse;3
1249;502335;IAOAT1_cNIRoa_Tel;reponse;4
1250;502389;ISNES1_hHDBackHors_Tel;reponse;5
1251;502390;ISNES1_hHDEpacHors_Tel;reponse;1
1252;502391;ISNES1_hHDExpeATH1_Tel;reponse;2
1253;502392;ISNES1_hHDExpeATH2_Tel;reponse;3
1254;502393;ISNES1_hHDRD3ResHors_Tel;reponse;4
1255;502394;ISNES1_hHDSoutResHors_Tel;reponse;5
1256;502395;ISNES1_hPHDEpacProHors_Tel;reponse;1
1257;502396;ISNES1_hPHDRD3ProHors_Tel;reponse;2
1258;502397;ISNES1_hPHDSoutProHors_Tel;reponse;3
1259;502398;ISNES1_hSUBackHors_Tel;reponse;4
1260;502489;ISSES1_hHDExpeATH1_Tel;reponse;5
1261;502490;ISSES1_hHDExpeATH2_Tel;reponse;1
1262;502491;ISIDF1_hHDEpac1Hors_Tel;reponse;2
1263;502492;ISIDF1_hHDExpeATH1_Tel;reponse;3
1264;502493;ISIDF1_hHDExpeATH2_Tel;reponse;4
1265;502494;ISIDF1_hHDFroidN1Hors_Tel;reponse;5
1266;502495;ISIDF1_hHDRD3ResHors_Tel;reponse;1
1267;502496;ISIDF1_hHDSoutien1Hors_Tel;reponse;2
1268;502497;ISIDF1_hHDSoutien2Hors_Tel;reponse;3
1269;502498;ISIDF1_hHLMutualisee_Tel;reponse;4
1270;502499;ISIDF1_hSUBtp_Tel;reponse;5
1271;502950;ISNES1_hHDDECHors_Tel;reponse;1
1272;502951;ISNES1_hPHDSecrHors_Tel;reponse;2
1273;502952;ISNES1_hHDRD3ResPilHors_Tel;reponse;3
1274;502986;ISNES1_hPHDRd3OpitmlOpo_Tel;reponse;4
1275;502987;PREIM1_hPHDRd3OpitmlOpo_Tel;reponse;5
1276;502988;PTUNI4_hPHDRd3OpitmlOpo_Tel;reponse;1
1277;502989;PANGE1_hPHDRd3OpitmlOpo_Tel;reponse;2
1278;502994;ISIDF1_hHDEpac2Hors_Tel;reponse;3
1279;502995;PMADA2_hHDExpeATH1_Tel;reponse;4
1280;502996;PTUNI3_hHDExpeATH1_Tel;reponse;5
1281;502997;PMADA2_hHDExpeATH2_Tel;reponse;1
1282;502998;PTUNI3_hHDExpeATH2_Tel;reponse;2
1283;502999;PCASA5_hHDExpeATH1_Tel;reponse;3
1284;503000;PMADA4_hHDExpeATH1_Tel;reponse;4
1285;503001;ISOUE1_hHDExpeATH1_Tel;reponse;5
1286;503002;PCASA5_hHDExpeATH2_Tel;reponse;1
1287;503003;PMADA4_hHDExpeATH2_Tel;reponse;2
1288;503004;ISOUE1_hHDExpeATH2_Tel;reponse;3
1289;503005;PMADA6_hHDExpeATH1_Tel;reponse;4
1290;503006;PMADA6_hHDExpeATH2_Tel;reponse;5
1291;503007;PTUNI5_hHDExpeATH1_Tel;reponse;1
1292;503008;ISGSO1_hHDExpeATH1_Tel;reponse;2
1293;503009;PTUNI5_hHDExpeATH2_Tel;reponse;3
1294;503010;ISGSO1_hHDExpeATH2_Tel;reponse;4
1295;503029;IPARN1_cVAttachCl1_Tel;reponse;5
1296;503050;IPARN1_cVSOSCoach_Tel;reponse;1
1297;503051;IPARN1_cVMultiM_Tel;reponse;2
1298;503052;IPARN1_cVCondACt_Tel;reponse;3
1299;503229;IPARN1_cVAttachClHors_Tel;reponse;4
1300;503440;PMADA4_hHDCtcHd_Tel;reponse;5
1301;503441;PMADA4_hHDCtcRd3_Tel;reponse;1
1302;503442;PMADA2_hHDCtcHd_Tel;reponse;2
1303;503443;PMADA2_hHDCtcRd3_Tel;reponse;3
1304;503696;PCASA3_SUIVICDE_Hors_Tel;reponse;4
1305;503725;PANGE1_hPHDConnectProFib_Tel;reponse;5
1306;503726;PANGE1_hPHDRd3CProADSL_Tel;reponse;1
1307;503727;PANGE1_hPHDRd3CProFib_Tel;reponse;2
1308;503728;PREIM1_hPHDConnectProFib_Tel;reponse;3
1309;503729;PREIM1_hPHDRd3CProADSL_Tel;reponse;4
1310;503730;PTUNI4_hPHDRd3CProFib_Tel;reponse;5
1311;503731;PTUNI4_hPHDConnectProFib_Tel;reponse;1
1312;503732;PTUNI4_hPHDRd3CProADSL_Tel;reponse;2
1313;503733;ISNES1_hPHDConnectProFib_Tel;reponse;3
1314;503734;ISNES1_hPHDRd3CProADSL_Tel;reponse;4
1315;503735;ISNES1_hPHDRd3CProFib_Tel;reponse;5
1316;503736;PREIM1_hPHDRd3CProFib_Tel;reponse;1
1317;503750;PANGE1_hPHDConnectProAd_Tel;reponse;2
1318;503751;PREIM1_hPHDConnectProAd_Tel;reponse;3
1319;503752;PTUNI4_hPHDConnectProAd_Tel;reponse;4
1320;503753;ISNES1_hPHDConnectProAd_Tel;reponse;5
1321;503815;ISCAR1_hHDCtcRd3Dom_Tel;reponse;1
1322;503816;ISCAR1_hHDDom_Tel;reponse;2
1323;503817;ISCAR1_hHDExpeATH1_Tel;reponse;3
1324;503818;ISCAR1_hHDExpeATH2_Tel;reponse;4
1325;503819;ISCAR1_hHDProR_Tel;reponse;5
1326;503820;ISCAR1_hHDRaDcoDom_Tel;reponse;1
1327;503821;ISCAR1_hHDRd3Dom_Tel;reponse;2
1328;503822;ISCAR1_hPHDCassProDom_Tel;reponse;3
1329;503823;ISCAR1_hPHDFtthProDom_Tel;reponse;4
1330;503824;ISCAR1_hPHDProDom_Tel;reponse;5
1331;503831;PTUNI6_hPHDConnectProAd_Tel;reponse;1
1332;503832;PTUNI6_hPHDConnectProFib_Tel;reponse;2
1333;503833;PTUNI6_hPHDRd3CProADSL_Tel;reponse;3
1334;503834;PTUNI6_hPHDRd3CProFib_Tel;reponse;4
1335;503849;PMADA6_hHDAdsl_Tel;reponse;5
1336;503850;PMADA6_hHDFibre_Tel;reponse;1
1337;503851;PMADA6_hHDRaDcoAdsl_Tel;reponse;2
1338;503852;PMADA6_hHDRaDcoFibre_Tel;reponse;3
1339;503936;IANCE1_cOpenFibAC_Tel;reponse;4
1340;503937;IANCE1_cOpenFibFP_Tel;reponse;5
1341;503938;IANCE1_cOpenFibACZ_Tel;reponse;1
1342;503988;ISCAR1_hHDAppui_Tel;reponse;2
1343;503989;ISCAR1_hHDEpacHors_Tel;reponse;3
1344;504182;PCASA5_hHDCtcDco_Tel;reponse;4
1345;504184;ISCAR1_hHDFibreDom_Tel;reponse;5
1346;504185;PTUNI3_hHDFibreDom_Tel;reponse;1
1347;504376;PTUNI6_hPHDCassPro_Tel;reponse;2
1348;504377;PTUNI6_hPHDCtcPro_Tel;reponse;3
1349;504378;PTUNI6_hPHDDecProP_Tel;reponse;4
1350;504379;PTUNI6_hPHDFtthPro_Tel;reponse;5
1351;504380;PTUNI6_hPHDOop_Tel;reponse;1
1352;504381;PTUNI6_hPHDOpitmlOpo_Tel;reponse;2
1353;504382;PTUNI6_hPHDRd3FtthPro_Tel;reponse;3
1354;504383;PTUNI6_hPHDRd3OpitmlOpo_Tel;reponse;4
1355;504384;PTUNI6_hPSUSaufAllIp_Tel;reponse;5
1356;504388;PTUNI6_hPHDRd3Oop_Tel;reponse;1
1357;504484;ISCAR1_hHDSoutienHors_Tel;reponse;2
1358;504799;IAREU1_mReuMobileAC_Tel;reponse;3
1359;504800;mReuSoshAT_CMM_PMADA7;reponse;4
1360;504801;PMADA7_mReuHLB_Tel;reponse;5
1361;504802;PMADA7_mReuMobicarteAC_Tel;reponse;1
1362;504803;PMADA7_mReuMobicarteAT_Tel;reponse;2
1363;504804;PMADA7_mReuMobileAC_Tel;reponse;3
1364;504805;PMADA7_mReuMobileAT_Tel;reponse;4
1365;504806;PMADA7_mReuMobileMay_Tel;reponse;5
1366;504807;PMADA7_mReuRecou_Tel;reponse;1
1367;504808;PMADA7_mReuSoshAT_Tel;reponse;2
1368;504844;PCASA6_HFCTC_Tel;reponse;3
1369;504845;PCASA3_HFCTC_Tel;reponse;4
1370;504846;PTUNI2_HFCTC_Tel;reponse;5
1371;504847;PREIM1_hPHDBienvenue_Tel;reponse;1
1372;504902;PTUNI2_HFSoshAcReu_Tel;reponse;2
1373;504903;PTUNI2_HFSoshCtcReu_Tel;reponse;3
1374;504904;PTUNI2_HFSoshRecoReu_Tel;reponse;4
